customer_id,order_id,order_date,Amount
12417.0,562445,2011-08-04 18:51:00,355.56
12417.0,564378,2011-08-25 10:26:00,562.69
12417.0,573656,2011-10-31 16:02:00,462.85
12417.0,580965,2011-12-06 14:52:00,369.73
12418.0,563756,2011-08-19 11:08:00,668.58
12420.0,570000,2011-10-07 08:55:00,600.39
12421.0,541980,2011-01-24 15:09:00,157.45
12421.0,557297,2011-06-19 13:54:00,239.35
12421.0,563518,2011-08-17 10:56:00,231.76
12421.0,578339,2011-11-24 09:07:00,178.48
12422.0,541520,2011-01-19 09:13:00,238.5
12422.0,558041,2011-06-24 13:20:00,417.36
12422.0,565466,2011-09-05 09:48:00,147.7
12423.0,539676,2010-12-21 10:54:00,237.93
12423.0,544474,2011-02-21 09:52:00,192.31
12423.0,547109,2011-03-21 11:46:00,347.35
12423.0,549249,2011-04-07 12:04:00,255.36
12423.0,554147,2011-05-23 10:48:00,333.82
12423.0,555161,2011-06-01 09:26:00,84.92
12423.0,564853,2011-08-31 08:55:00,198.98
12423.0,581493,2011-12-09 10:10:00,208.64000000000001
12424.0,558536,2011-06-30 12:06:00,1466.3200000000002
12424.0,558537,2011-06-30 12:06:00,294.64000000000004
12425.0,567929,2011-09-22 17:31:00,777.2
12426.0,554985,2011-05-29 12:26:00,582.73
12427.0,536861,2010-12-03 10:44:00,303.5
12427.0,570452,2011-10-10 15:15:00,282.58
12427.0,577135,2011-11-18 08:56:00,239.72
12428.0,545226,2011-03-01 09:33:00,1943.4
12428.0,545227,2011-03-01 09:35:00,2474.62
12428.0,545336,2011-03-01 16:53:00,551.2
12428.0,547086,2011-03-20 15:46:00,409.2
12428.0,548363,2011-03-30 15:48:00,558.4
12428.0,549588,2011-04-11 10:04:00,373.72
12428.0,559004,2011-07-05 12:23:00,632.44
12428.0,563020,2011-08-11 12:58:00,605.14
12428.0,576082,2011-11-14 08:22:00,408.34000000000003
12429.0,538003,2010-12-09 12:05:00,1281.5
12429.0,551054,2011-04-26 11:44:00,437.98
12429.0,557427,2011-06-20 12:14:00,1125.4
12429.0,579881,2011-11-30 17:22:00,905.52
12430.0,573108,2011-10-27 15:09:00,256.4
12431.0,536389,2010-12-01 10:03:00,358.25
12431.0,539419,2010-12-17 14:10:00,415.7
12431.0,542542,2011-01-28 14:37:00,384.68
12431.0,544193,2011-02-17 08:23:00,640.1
12431.0,545065,2011-02-27 14:43:00,412.55
12431.0,552956,2011-05-12 12:34:00,475.16
12431.0,554126,2011-05-23 09:14:00,472.09
12431.0,560473,2011-07-19 10:42:00,483.02000000000004
12431.0,561040,2011-07-24 12:05:00,505.46
12431.0,561228,2011-07-26 10:16:00,118.8
12431.0,563179,2011-08-12 14:19:00,608.76
12431.0,569722,2011-10-06 09:31:00,588.96
12431.0,569723,2011-10-06 09:32:00,89.80000000000001
12431.0,570446,2011-10-10 14:49:00,332.68
12431.0,574469,2011-11-04 11:55:00,601.44
12432.0,557472,2011-06-20 13:27:00,2862.06
12432.0,557474,2011-06-20 13:29:00,454.6
12432.0,557754,2011-06-22 13:12:00,700.0
12432.0,573195,2011-10-28 11:40:00,978.0600000000001
12432.0,573200,2011-10-28 11:43:00,64.6
12433.0,536532,2010-12-01 13:24:00,1919.1399999999999
12433.0,537868,2010-12-08 16:49:00,1867.98
12433.0,566195,2011-09-09 13:44:00,2608.11
12433.0,573035,2011-10-27 13:43:00,1498.66
12433.0,579692,2011-11-30 14:05:00,2843.29
12433.0,581476,2011-12-09 08:48:00,2618.89
12433.0,581491,2011-12-09 10:02:00,19.799999999999997
12434.0,547659,2011-03-24 13:05:00,286.25
12434.0,567085,2011-09-16 12:38:00,519.89
12435.0,546780,2011-03-17 07:40:00,3978.9900000000002
12435.0,567526,2011-09-21 09:06:00,3850.9
12436.0,565124,2011-09-01 12:09:00,509.01
12437.0,540972,2011-01-12 14:13:00,392.7
12437.0,543030,2011-02-02 15:22:00,150.5
12437.0,544817,2011-02-23 16:44:00,344.0
12437.0,544818,2011-02-23 16:45:00,95.75999999999999
12437.0,546765,2011-03-16 14:37:00,147.70999999999998
12437.0,551389,2011-04-28 11:45:00,209.10000000000002
12437.0,553577,2011-05-18 10:34:00,368.2
12437.0,554555,2011-05-25 10:08:00,267.12
12437.0,556816,2011-06-15 09:01:00,501.64
12437.0,565321,2011-09-02 13:14:00,269.58
12437.0,565322,2011-09-02 13:15:00,65.1
12437.0,567910,2011-09-22 16:58:00,222.6
12437.0,573036,2011-10-27 13:44:00,263.46
12437.0,574093,2011-11-03 09:43:00,736.55
12437.0,574252,2011-11-03 13:24:00,260.48
12437.0,577344,2011-11-18 15:14:00,198.6
12437.0,579870,2011-11-30 16:47:00,292.40999999999997
12437.0,581279,2011-12-08 11:35:00,165.9
12438.0,560991,2011-07-22 13:29:00,890.0699999999999
12438.0,578811,2011-11-25 13:28:00,2016.78
12441.0,537693,2010-12-08 10:45:00,173.55
12442.0,580955,2011-12-06 14:22:00,172.06
12444.0,557621,2011-06-21 14:00:00,1870.2
12444.0,562844,2011-08-10 08:41:00,757.0699999999999
12444.0,566773,2011-09-15 09:43:00,562.54
12444.0,570793,2011-10-12 12:08:00,879.01
12444.0,577314,2011-11-18 13:23:00,936.64
12445.0,577125,2011-11-17 18:43:00,133.4
12446.0,571035,2011-10-13 12:50:00,1002.3100000000001
12447.0,549559,2011-04-10 13:25:00,476.49
12448.0,572886,2011-10-26 13:46:00,449.45
12449.0,555572,2011-06-05 15:37:00,858.9300000000001
12449.0,562034,2011-08-02 09:14:00,777.95
12449.0,566076,2011-09-09 09:13:00,1087.7
12449.0,577046,2011-11-17 13:46:00,1342.71
12450.0,557303,2011-06-19 14:36:00,101.88
12450.0,559148,2011-07-06 14:41:00,96.0
12451.0,541518,2011-01-19 09:05:00,2919.5099999999998
12451.0,552013,2011-05-05 17:34:00,2388.31
12451.0,569653,2011-10-05 12:52:00,2539.56
12451.0,577157,2011-11-18 09:58:00,925.64
12451.0,579259,2011-11-29 08:40:00,262.5
12452.0,578099,2011-11-23 08:05:00,350.57
12452.0,578123,2011-11-23 10:28:00,80.0
12453.0,561627,2011-07-28 14:08:00,707.09
12454.0,571255,2011-10-14 17:13:00,3528.34
12455.0,544097,2011-02-16 09:56:00,1683.9
12455.0,544331,2011-02-17 17:05:00,15.0
12455.0,555470,2011-06-03 11:33:00,264.4
12455.0,559135,2011-07-06 13:18:00,134.5
12455.0,562287,2011-08-04 11:07:00,78.56
12455.0,568554,2011-09-27 15:31:00,290.5
12456.0,548212,2011-03-30 09:12:00,940.1700000000001
12456.0,561898,2011-07-31 15:25:00,1325.23
12456.0,572896,2011-10-26 14:41:00,915.64
12457.0,550188,2011-04-14 18:57:00,669.25
12457.0,550281,2011-04-15 13:48:00,219.0
12457.0,550671,2011-04-20 10:10:00,179.0
12457.0,566756,2011-09-14 15:54:00,743.28
12457.0,566916,2011-09-15 14:25:00,160.0
12457.0,567188,2011-09-19 09:04:00,196.35
12457.0,569489,2011-10-04 13:13:00,196.35
12458.0,545084,2011-02-28 10:55:00,441.92
12458.0,568950,2011-09-29 15:25:00,505.48
12461.0,559372,2011-07-08 10:23:00,626.88
12461.0,565785,2011-09-06 16:57:00,200.0
12462.0,543541,2011-02-09 14:44:00,762.11
12462.0,577606,2011-11-21 09:11:00,427.48
12463.0,549825,2011-04-12 12:47:00,350.57
12463.0,553415,2011-05-17 10:02:00,297.38
12463.0,557232,2011-06-17 14:28:00,337.84000000000003
12463.0,571445,2011-10-17 13:44:00,358.99
12464.0,543117,2011-02-03 13:30:00,213.89999999999998
12464.0,545140,2011-02-28 12:08:00,149.95
12464.0,554159,2011-05-23 11:48:00,147.0
12464.0,554161,2011-05-23 11:49:00,34.0
12464.0,559890,2011-07-13 11:58:00,45.599999999999994
12464.0,564481,2011-08-25 13:33:00,190.1
12464.0,577087,2011-11-17 15:55:00,149.6
12464.0,579441,2011-11-29 13:33:00,281.9
12465.0,557885,2011-06-23 13:37:00,440.94
12465.0,578084,2011-11-22 16:34:00,301.25
12468.0,542371,2011-01-27 13:29:00,220.59
12468.0,555523,2011-06-05 11:36:00,508.95000000000005
12471.0,538174,2010-12-10 09:35:00,1982.41
12471.0,538175,2010-12-10 09:48:00,378.0
12471.0,539395,2010-12-17 11:52:00,1484.25
12471.0,539398,2010-12-17 11:53:00,29.700000000000003
12471.0,541093,2011-01-13 13:21:00,753.4499999999999
12471.0,543056,2011-02-03 10:47:00,947.4
12471.0,544811,2011-02-23 15:53:00,388.3
12471.0,546920,2011-03-18 09:55:00,845.3199999999999
12471.0,546921,2011-03-18 09:57:00,33.0
12471.0,548745,2011-04-04 12:10:00,624.29
12471.0,548746,2011-04-04 12:11:00,50.0
12471.0,553037,2011-05-13 08:10:00,774.5999999999999
12471.0,553038,2011-05-13 08:11:00,106.6
12471.0,558841,2011-07-04 11:59:00,30.0
12471.0,559298,2011-07-07 12:38:00,739.64
12471.0,559300,2011-07-07 12:40:00,208.62
12471.0,563950,2011-08-22 10:39:00,1127.02
12471.0,564309,2011-08-24 12:39:00,83.58
12471.0,564360,2011-08-24 16:13:00,530.22
12471.0,566984,2011-09-16 10:39:00,440.5
12471.0,567924,2011-09-22 17:25:00,223.26
12471.0,569639,2011-10-05 12:24:00,240.0
12471.0,569640,2011-10-05 12:25:00,2145.38
12471.0,574097,2011-11-03 09:56:00,725.72
12471.0,576909,2011-11-17 09:49:00,1072.1200000000001
12471.0,578333,2011-11-24 08:50:00,332.96
12471.0,578469,2011-11-24 12:36:00,590.32
12471.0,579416,2011-11-29 13:00:00,604.86
12471.0,579419,2011-11-29 13:01:00,94.02
12471.0,581179,2011-12-07 15:43:00,2238.5099999999998
12472.0,537201,2010-12-05 14:19:00,1631.3
12472.0,542215,2011-01-26 12:27:00,825.36
12472.0,546843,2011-03-17 12:40:00,592.18
12472.0,556578,2011-06-13 14:13:00,1266.66
12472.0,561037,2011-07-24 11:55:00,612.1
12472.0,571824,2011-10-19 11:49:00,1376.43
12472.0,574885,2011-11-07 14:01:00,268.08
12473.0,555162,2011-06-01 10:15:00,672.1899999999999
12473.0,563540,2011-08-17 12:04:00,514.06
12473.0,571328,2011-10-17 11:27:00,1697.98
12473.0,575632,2011-11-10 13:44:00,1013.86
12473.0,575636,2011-11-10 13:46:00,40.46
12474.0,541125,2011-01-14 10:06:00,47.5
12474.0,541224,2011-01-14 14:45:00,201.9
12474.0,542229,2011-01-26 13:38:00,350.4
12474.0,544996,2011-02-25 11:53:00,287.58000000000004
12474.0,547005,2011-03-18 14:20:00,806.47
12474.0,547934,2011-03-28 14:07:00,257.2
12474.0,553547,2011-05-17 15:48:00,760.28
12474.0,554263,2011-05-23 12:32:00,7.800000000000001
12474.0,557569,2011-06-21 10:46:00,427.76
12474.0,558109,2011-06-26 15:36:00,44.25
12474.0,559710,2011-07-12 10:25:00,191.60000000000002
12474.0,561094,2011-07-25 10:04:00,513.64
12474.0,565261,2011-09-02 10:53:00,465.68
12474.0,570640,2011-10-11 12:38:00,522.36
12474.0,571312,2011-10-17 10:42:00,572.23
12474.0,572061,2011-10-20 12:53:00,740.41
12474.0,576607,2011-11-15 15:42:00,762.5600000000001
12474.0,578043,2011-11-22 14:39:00,416.17
12475.0,571308,2011-10-17 10:10:00,723.38
12476.0,538644,2010-12-13 14:39:00,12.45
12476.0,542648,2011-01-31 11:46:00,549.58
12476.0,543833,2011-02-14 10:24:00,160.2
12476.0,550527,2011-04-19 10:48:00,1411.67
12476.0,552008,2011-05-05 17:13:00,311.2
12476.0,560901,2011-07-21 17:39:00,746.5699999999999
12476.0,566987,2011-09-16 10:56:00,533.6
12476.0,572559,2011-10-25 08:44:00,448.88
12476.0,572560,2011-10-25 08:45:00,648.28
12476.0,576327,2011-11-14 15:19:00,243.53
12476.0,578472,2011-11-24 12:40:00,1750.46
12477.0,543737,2011-02-11 12:45:00,2355.9500000000003
12477.0,550137,2011-04-14 13:59:00,2221.02
12477.0,564856,2011-08-31 09:11:00,4257.0599999999995
12477.0,570002,2011-10-07 09:16:00,1059.24
12477.0,571227,2011-10-14 13:54:00,1288.78
12477.0,576910,2011-11-17 09:51:00,2037.69
12478.0,580752,2011-12-06 09:56:00,680.99
12479.0,579152,2011-11-28 13:26:00,527.2
12480.0,540480,2011-01-07 15:27:00,816.25
12480.0,546851,2011-03-17 13:23:00,771.02
12480.0,560569,2011-07-19 14:04:00,557.6800000000001
12480.0,575896,2011-11-11 14:52:00,1136.6799999999998
12481.0,537892,2010-12-09 10:13:00,159.38
12481.0,539636,2010-12-20 15:15:00,631.96
12481.0,540414,2011-01-07 10:32:00,603.09
12481.0,547925,2011-03-28 13:57:00,602.86
12481.0,547926,2011-03-28 13:59:00,229.48
12481.0,553731,2011-05-19 08:26:00,738.96
12481.0,553732,2011-05-19 08:27:00,134.82
12481.0,556517,2011-06-13 10:52:00,1001.21
12481.0,569563,2011-10-05 09:46:00,1307.76
12481.0,576893,2011-11-17 08:29:00,186.79999999999998
12483.0,540040,2011-01-04 14:20:00,547.56
12483.0,551278,2011-04-27 13:13:00,323.0
12483.0,552717,2011-05-11 09:42:00,8.5
12483.0,553674,2011-05-18 12:50:00,115.60000000000001
12483.0,556194,2011-06-09 12:20:00,319.95
12483.0,565287,2011-09-02 11:42:00,309.45
12483.0,573333,2011-10-30 11:34:00,454.2
12483.0,578089,2011-11-22 17:02:00,406.72
12484.0,540469,2011-01-07 14:04:00,1138.67
12484.0,557007,2011-06-16 11:30:00,1137.99
12484.0,564734,2011-08-28 13:32:00,1246.49
12484.0,564858,2011-08-31 09:44:00,140.0
12484.0,574550,2011-11-04 15:18:00,738.57
12484.0,574838,2011-11-07 11:37:00,140.0
12488.0,568137,2011-09-25 10:34:00,553.39
12488.0,573442,2011-10-31 10:42:00,214.06
12488.0,579529,2011-11-30 08:50:00,531.21
12489.0,540463,2011-01-07 13:13:00,334.93
12490.0,541120,2011-01-14 09:13:00,864.22
12490.0,552325,2011-05-09 09:47:00,331.5
12490.0,557489,2011-06-20 14:58:00,484.06
12490.0,561029,2011-07-24 11:25:00,412.93
12490.0,564912,2011-08-31 12:33:00,424.06
12490.0,565854,2011-09-07 13:22:00,1035.82
12490.0,574068,2011-11-02 14:51:00,633.44
12490.0,576222,2011-11-14 13:02:00,411.72
12490.0,577856,2011-11-22 11:19:00,357.88
12490.0,580536,2011-12-04 16:07:00,462.3
12491.0,573868,2011-11-01 12:18:00,460.40000000000003
12492.0,564666,2011-08-26 14:51:00,126.39000000000001
12492.0,570189,2011-10-07 15:15:00,136.82
12493.0,554826,2011-05-26 14:53:00,232.5
12493.0,558124,2011-06-27 10:17:00,201.24
12494.0,537967,2010-12-09 11:31:00,57.6
12494.0,539113,2010-12-16 11:24:00,4.949999999999999
12494.0,544200,2011-02-17 10:08:00,250.0
12494.0,554940,2011-05-27 13:49:00,403.09000000000003
12494.0,558699,2011-07-01 12:17:00,153.22
12494.0,573402,2011-10-30 15:44:00,214.74
12494.0,578348,2011-11-24 09:34:00,162.5
12497.0,567298,2011-09-19 12:29:00,1043.1
12498.0,570881,2011-10-13 09:30:00,247.25
12498.0,577299,2011-11-18 12:52:00,126.0
12498.0,577301,2011-11-18 12:53:00,30.450000000000003
12500.0,540553,2011-01-10 09:48:00,344.94
12500.0,544281,2011-02-17 12:23:00,373.98
12500.0,545557,2011-03-03 15:30:00,249.84
12500.0,546919,2011-03-18 09:55:00,241.44000000000003
12500.0,557972,2011-06-24 10:16:00,185.64000000000001
12500.0,564475,2011-08-25 12:50:00,378.0
12500.0,569727,2011-10-06 09:37:00,150.25
12500.0,571729,2011-10-19 09:43:00,617.04
12500.0,571739,2011-10-19 10:33:00,3.0
12500.0,572134,2011-10-21 10:13:00,1096.65
12500.0,576869,2011-11-16 16:20:00,617.04
12501.0,540458,2011-01-07 12:28:00,2169.39
12502.0,543055,2011-02-03 10:41:00,617.25
12502.0,546755,2011-03-16 13:29:00,702.8
12502.0,552040,2011-05-06 08:19:00,522.6
12502.0,562273,2011-08-04 09:55:00,788.87
12502.0,565519,2011-09-05 11:52:00,1092.35
12504.0,575352,2011-11-09 14:56:00,449.4
12504.0,577776,2011-11-21 16:02:00,32.65
12506.0,550821,2011-04-21 08:54:00,73.5
12507.0,543822,2011-02-14 09:24:00,446.16
12507.0,559187,2011-07-07 10:20:00,46.75
12507.0,561669,2011-07-28 17:09:00,811.9
12508.0,575692,2011-11-10 16:27:00,275.19
12508.0,576064,2011-11-13 15:37:00,123.08
12509.0,545181,2011-02-28 14:45:00,176.5
12510.0,541491,2011-01-18 14:04:00,681.05
12510.0,560607,2011-07-20 10:15:00,301.52
12512.0,569527,2011-10-04 14:53:00,122.33
12512.0,569529,2011-10-04 14:55:00,15.7
12513.0,563753,2011-08-19 10:51:00,612.29
12514.0,546875,2011-03-17 16:38:00,1017.68
12515.0,539752,2010-12-21 15:43:00,383.7
12516.0,556469,2011-06-12 11:37:00,583.2
12516.0,567959,2011-09-23 09:13:00,728.86
12517.0,555383,2011-06-02 15:13:00,766.95
12517.0,562537,2011-08-05 15:02:00,771.75
12517.0,568472,2011-09-27 11:50:00,417.2
12517.0,575886,2011-11-11 13:57:00,492.94
12517.0,575888,2011-11-11 14:04:00,54.0
12518.0,563914,2011-08-21 13:18:00,324.83
12518.0,568103,2011-09-23 15:45:00,524.9
12518.0,570718,2011-10-12 10:36:00,381.06
12518.0,575787,2011-11-11 11:18:00,486.96000000000004
12518.0,581494,2011-12-09 10:13:00,339.14
12519.0,570007,2011-10-07 09:26:00,340.84
12520.0,546365,2011-03-11 11:35:00,987.42
12520.0,547715,2011-03-25 08:50:00,246.54
12520.0,553741,2011-05-19 09:37:00,463.59999999999997
12520.0,560728,2011-07-20 14:38:00,348.29
12520.0,567666,2011-09-21 15:23:00,588.41
12521.0,560635,2011-07-20 10:51:00,599.68
12522.0,571904,2011-10-19 14:41:00,89.4
12522.0,573629,2011-10-31 15:30:00,103.32
12523.0,540851,2011-01-12 09:43:00,102.95
12523.0,544585,2011-02-21 14:58:00,143.4
12523.0,546770,2011-03-16 15:17:00,115.09
12523.0,548553,2011-04-01 09:19:00,138.75
12523.0,561470,2011-07-27 13:14:00,204.75
12523.0,563897,2011-08-21 10:44:00,128.55
12523.0,564226,2011-08-24 10:13:00,184.26
12523.0,567657,2011-09-21 14:43:00,124.38
12523.0,569921,2011-10-06 17:28:00,157.0
12523.0,572925,2011-10-27 09:18:00,228.22
